CORating,state,nextJobTwo,title,WLBRating,SLRating,id,CaVRating,company,city,nextJobOne,CaBRating,numJobs,jobId
3.5,NJ,account manager,Media Relations Specialist,3.6,2.9,3537,3.6,Intel,Oak Ridge,account executive,3.9,2,13266
3.5,NJ,,Capacity Planner,3.6,2.9,3538,3.6,Intel,Oak Ridge,,3.9,2,13063
3.5,NJ,public safety officer,Armed Security Officer,3.6,2.9,3539,3.6,Intel,Oak Ridge,security guard,3.9,2,129858
3.5,NJ,design intern,Associate Designer,3.6,2.9,3540,3.6,Intel,Oak Ridge,freelance designer,3.9,2,3017
3.5,NJ,,All-Source Intelligence Analyst,3.6,2.9,3541,3.6,Intel,Oak Ridge,,3.9,1,134025
3.5,NJ,,Field Applications Engineer,3.6,2.9,3542,3.6,Intel,Oak Ridge,,3.9,1,32284
3.5,NJ,project manager,Technical Support Analyst,3.6,2.9,3543,3.6,Intel,Oak Ridge,consultant,3.9,1,20969
3.5,NJ,law clerk,Intern,3.6,2.9,3544,3.6,Intel,Oak Ridge,volunteer,3.9,1,10446
3.5,NJ,,Technical Account Coordinator,3.6,2.9,3545,3.6,Intel,Oak Ridge,,3.9,1,20405
3.5,NJ,,Regional Solutions Architect,3.6,2.9,3546,3.6,Intel,Oak Ridge,,3.9,1,570009
3.5,NJ,,IT Business Intelligence Analyst,3.6,2.9,3547,3.6,Intel,Oak Ridge,,3.9,1,1032585
3.5,NJ,,V P of Sales,3.6,2.9,3548,3.6,Intel,Oak Ridge,,3.9,1,727616
3.5,NJ,,Tableau Developer,3.6,2.9,3549,3.6,Intel,Oak Ridge,,3.9,1,435482
3.5,NJ,,Unix Systems &amp; Storage Administrator,3.6,2.9,3550,3.6,Intel,Oak Ridge,,3.9,1,436151
3.5,NJ,,Corporate Analyst,3.6,2.9,3551,3.6,Intel,Oak Ridge,,3.9,1,45203
3.5,NH,,Embedded Hardware/Software Engineer,3.6,2.9,3552,3.6,Intel,Manchester,,3.9,2,257431
3.5,TN,contractor,Systems Administrator,3.6,2.9,3553,3.6,Intel,Goodlettsville,it consultant,3.9,1,64814
3.5,MD,systems engineer,Test Engineer,3.6,2.9,3554,3.6,Intel,Annapolis,electrical engineer,3.9,5,20986
3.5,MD,,Reverse Engineer,3.6,2.9,3555,3.6,Intel,Annapolis,,3.9,5,95052
3.5,MD,,Junior Intelligence Analyst,3.6,2.9,3556,3.6,Intel,Annapolis,,3.9,5,186355
3.5,MD,lead software engineer,Embedded Software Engineer,3.6,2.9,3557,3.6,Intel,Annapolis,senior software engineer,3.9,4,36758
3.5,MD,junior level intelligence analyst,Intelligence Analyst,3.6,2.9,3558,3.6,Intel,Annapolis,sigint analyst,3.9,3,9849
3.5,MD,,All Source Intelligence Analyst,3.6,2.9,3559,3.6,Intel,Annapolis,,3.9,3,16649
3.5,MD,,Cyber Intel Analyst,3.6,2.9,3560,3.6,Intel,Annapolis,,3.9,3,199465
3.5,MD,,Visual Developer,3.6,2.9,3561,3.6,Intel,Annapolis,,3.9,2,813208
3.5,MD,,Embedded Software Developer I,3.6,2.9,3562,3.6,Intel,Annapolis,,3.9,2,650573
3.5,MD,"&#034;lead sigint metadata analyst
 intelligence analyst&#034;",Sigint Analyst,3.6,2.9,3563,3.6,Intel,Annapolis,open source analyst,3.9,2,156400
3.5,MD,,Technical Sourcer/Recruiter,3.6,2.9,3564,3.6,Intel,Annapolis,,3.9,1,250305
3.5,MD,,Test Engineer-3,3.6,2.9,3565,3.6,Intel,Annapolis,,3.9,1,781074
3.5,MD,,All-Source Intelligence Analyst,3.6,2.9,3566,3.6,Intel,Annapolis,,3.9,1,134025
3.5,MD,,Test Engineering Consultant,3.6,2.9,3567,3.6,Intel,Annapolis,,3.9,1,117138
3.5,MD,,Product Engineer 1- Electronic Hardware,3.6,2.9,3568,3.6,Intel,Annapolis,,3.9,1,61531
3.5,MD,,Network Applications Engineer,3.6,2.9,3569,3.6,Intel,Annapolis,,3.9,1,52450
3.5,MD,,Software Tester I,3.6,2.9,3570,3.6,Intel,Annapolis,,3.9,1,412321
3.5,NJ,,SQL Server Database Administrator,3.6,2.9,3571,3.6,Intel,Plainsboro,senior software engineer,3.9,6,5230
3.5,NJ,,In-house Graphic Designer,3.6,2.9,3572,3.6,Intel,Plainsboro,,3.9,4,637997
3.5,NJ,,Integrated Media Supervisor,3.6,2.9,3573,3.6,Intel,Plainsboro,,3.9,3,762042
3.5,NJ,cashier,Direct Support Professional,3.6,2.9,3574,3.6,Intel,Plainsboro,dietary aide,3.9,2,40708
3.5,NJ,account manager,Media Relations Specialist,3.6,2.9,3575,3.6,Intel,Plainsboro,account executive,3.9,2,13266
3.5,NJ,,Capacity Planner,3.6,2.9,3576,3.6,Intel,Plainsboro,,3.9,2,13063
3.5,NJ,public safety officer,Armed Security Officer,3.6,2.9,3577,3.6,Intel,Plainsboro,security guard,3.9,2,129858
3.5,NJ,design intern,Associate Designer,3.6,2.9,3578,3.6,Intel,Plainsboro,freelance designer,3.9,2,3017
3.5,NJ,,All-Source Intelligence Analyst,3.6,2.9,3579,3.6,Intel,Plainsboro,,3.9,1,134025
3.5,NJ,,Field Applications Engineer,3.6,2.9,3580,3.6,Intel,Plainsboro,,3.9,1,32284
3.5,NJ,project manager,Technical Support Analyst,3.6,2.9,3581,3.6,Intel,Plainsboro,consultant,3.9,1,20969
3.5,NJ,law clerk,Intern,3.6,2.9,3582,3.6,Intel,Plainsboro,volunteer,3.9,1,10446
3.5,NJ,,Technical Account Coordinator,3.6,2.9,3583,3.6,Intel,Plainsboro,,3.9,1,20405
3.5,NJ,,Regional Solutions Architect,3.6,2.9,3584,3.6,Intel,Plainsboro,,3.9,1,570009
3.5,NJ,,IT Business Intelligence Analyst,3.6,2.9,3585,3.6,Intel,Plainsboro,,3.9,1,1032585
3.5,NJ,,V P of Sales,3.6,2.9,3586,3.6,Intel,Plainsboro,,3.9,1,727616
3.5,NJ,,Tableau Developer,3.6,2.9,3587,3.6,Intel,Plainsboro,,3.9,1,435482
3.5,NJ,,Unix Systems &amp; Storage Administrator,3.6,2.9,3588,3.6,Intel,Plainsboro,,3.9,1,436151
3.5,NJ,,Corporate Analyst,3.6,2.9,3589,3.6,Intel,Plainsboro,,3.9,1,45203
3.5,CA,,Product Marketing Specialist,3.6,2.9,3590,3.6,Intel,Oxnard,senior product manager,3.9,4,61633
3.5,CA,,Performance Engineer,3.6,2.9,3591,3.6,Intel,Oxnard,,3.9,4,1557
3.5,CA,,Performance Engineer I,3.6,2.9,3592,3.6,Intel,Oxnard,,3.9,2,778936
3.5,CA,senior qa analyst,Software Test Engineer,3.6,2.9,3593,3.6,Intel,Oxnard,qa engineer,3.9,2,4447
3.5,CA,,Quality Assurance Software Testing,3.6,2.9,3594,3.6,Intel,Oxnard,,3.9,1,669726
3.5,CA,product manager,Applications Engineer,3.6,2.9,3595,3.6,Intel,Oxnard,senior software engineer,3.9,1,8954
3.5,CA,,Software Developers C#.net,3.6,2.9,3596,3.6,Intel,Oxnard,,3.9,1,572159
3.5,CA,senior sap technical consultant,SAP Basis,3.6,2.9,3597,3.6,Intel,Oxnard,sap security consultant,3.9,1,44090
3.5,CA,private tutor,Office Administrative Assistant,3.6,2.9,3598,3.6,Intel,Oxnard,training specialist,3.9,1,194240
3.5,CA,,Information Security Architect,3.6,2.9,3599,3.6,Intel,Oxnard,,3.9,1,29231
3.5,CA,,Technology Transfer Officer,3.6,2.9,3600,3.6,Intel,Oxnard,,3.9,1,1093907
3.5,CA,,Supply Chain Specialist,3.6,2.9,3601,3.6,Intel,Oxnard,,3.9,1,64372
3.5,CA,migration technician,IT Support Technician,3.6,2.9,3602,3.6,Intel,Oxnard,field technician,3.9,1,10950
3.5,CA,,Business Intelligence Developer,3.6,2.9,3603,3.6,Intel,Oxnard,,3.9,1,63037
3.5,CA,hardware engineer,Hardware Design Engineer,3.6,2.9,3604,3.6,Intel,Oxnard,sustaining engineer,3.9,1,22371
3.5,CA,,Product Marketing Specialist,3.6,2.9,3605,3.6,Intel,Point Mugu NAWC,senior product manager,3.9,4,61633
3.5,CA,,Performance Engineer,3.6,2.9,3606,3.6,Intel,Point Mugu NAWC,,3.9,4,1557
3.5,CA,,Performance Engineer I,3.6,2.9,3607,3.6,Intel,Point Mugu NAWC,,3.9,2,778936
3.5,CA,senior qa analyst,Software Test Engineer,3.6,2.9,3608,3.6,Intel,Point Mugu NAWC,qa engineer,3.9,2,4447
3.5,CA,,Quality Assurance Software Testing,3.6,2.9,3609,3.6,Intel,Point Mugu NAWC,,3.9,1,669726
3.5,CA,product manager,Applications Engineer,3.6,2.9,3610,3.6,Intel,Point Mugu NAWC,senior software engineer,3.9,1,8954
3.5,CA,,Software Developers C#.net,3.6,2.9,3611,3.6,Intel,Point Mugu NAWC,,3.9,1,572159
3.5,CA,senior sap technical consultant,SAP Basis,3.6,2.9,3612,3.6,Intel,Point Mugu NAWC,sap security consultant,3.9,1,44090
3.5,CA,private tutor,Office Administrative Assistant,3.6,2.9,3613,3.6,Intel,Point Mugu NAWC,training specialist,3.9,1,194240
3.5,CA,,Information Security Architect,3.6,2.9,3614,3.6,Intel,Point Mugu NAWC,,3.9,1,29231
3.5,CA,,Technology Transfer Officer,3.6,2.9,3615,3.6,Intel,Point Mugu NAWC,,3.9,1,1093907
3.5,CA,,Supply Chain Specialist,3.6,2.9,3616,3.6,Intel,Point Mugu NAWC,,3.9,1,64372
3.5,CA,migration technician,IT Support Technician,3.6,2.9,3617,3.6,Intel,Point Mugu NAWC,field technician,3.9,1,10950
3.5,CA,,Business Intelligence Developer,3.6,2.9,3618,3.6,Intel,Point Mugu NAWC,,3.9,1,63037
3.5,CA,hardware engineer,Hardware Design Engineer,3.6,2.9,3619,3.6,Intel,Point Mugu NAWC,sustaining engineer,3.9,1,22371
3.5,PA,,IT Security Engineer,3.6,2.9,3620,3.6,Intel,Cranberry Township,,3.9,3,30393
3.5,PA,,Work-at-home Call Center Representative,3.6,2.9,3621,3.6,Intel,Cranberry Township,,3.9,2,881809
3.5,PA,,Administrative Assistant/Scheduler,3.6,2.9,3622,3.6,Intel,Cranberry Township,,3.9,1,612797
3.5,AZ,consultant,Systems Analyst,3.6,2.9,3623,3.6,Intel,Gilbert,software engineer,3.9,12,26279
3.5,AZ,,Software Engineer,3.6,2.9,3624,3.6,Intel,Gilbert,,3.9,8,4279
3.5,AZ,,Software/Firmware Development and Test Engineer,3.6,2.9,3625,3.6,Intel,Gilbert,,3.9,8,114016
3.5,AZ,enterprise storage engineer intern,Manufacturing Intern,3.6,2.9,3626,3.6,Intel,Gilbert,investor relations intern,3.9,7,57410
3.5,AZ,project engineer,Engineering Technician,3.6,2.9,3627,3.6,Intel,Gilbert,field service engineer,3.9,7,31458
3.5,AZ,project manager,Software Engineer Intern,3.6,2.9,3628,3.6,Intel,Gilbert,programmer intern,3.9,6,4520
3.5,AZ,software engineer,Automation Engineer,3.6,2.9,3629,3.6,Intel,Gilbert,software developer,3.9,6,18651
3.5,AZ,,Technology Development Engineer,3.6,2.9,3630,3.6,Intel,Gilbert,,3.9,6,21062
3.5,AZ,,Supply Line Management,3.6,2.9,3631,3.6,Intel,Gilbert,,3.9,6,1412454
3.5,AZ,,Supply Chain Analyst Intern,3.6,2.9,3632,3.6,Intel,Gilbert,,3.9,6,133337
3.5,AZ,software engineer,Engineering Intern,3.6,2.9,3633,3.6,Intel,Gilbert,undergraduate researcher,3.9,6,49655
3.5,AZ,,Product Safety Regulatory Engineer,3.6,2.9,3634,3.6,Intel,Gilbert,,3.9,5,259366
3.5,AZ,lab technician,Manufacturing Technician,3.6,2.9,3635,3.6,Intel,Gilbert,machine operator,3.9,5,57457
3.5,AZ,,Enterprise Architect,3.6,2.9,3636,3.6,Intel,Gilbert,director,3.9,5,49344
3.5,AZ,,Automation Tech,3.6,2.9,3637,3.6,Intel,Gilbert,,3.9,5,123154
3.5,AZ,corporate recruiter,Contract Recruiter,3.6,2.9,3638,3.6,Intel,Gilbert,contract it recruiter,3.9,5,1070
3.5,AZ,,Process TD Engineer,3.6,2.9,3639,3.6,Intel,Gilbert,,3.9,5,118402
3.5,AZ,,Packaging R&amp;D Intern,3.6,2.9,3640,3.6,Intel,Gilbert,,3.9,4,610965
3.5,AZ,,Field Applications Engineer,3.6,2.9,3641,3.6,Intel,Gilbert,,3.9,4,32284
3.5,AZ,,Supply Chain Systems Analyst,3.6,2.9,3642,3.6,Intel,Gilbert,,3.9,4,116738
3.5,AZ,,Social Networking and Digital Experience Technical Sales Specialist,3.6,2.9,3643,3.6,Intel,Gilbert,,3.9,4,724993
3.5,AZ,contractor,Instructional Designer,3.6,2.9,3644,3.6,Intel,Gilbert,instructional design consultant,3.9,4,29284
3.5,AZ,,Component Design Engineer Intern,3.6,2.9,3645,3.6,Intel,Gilbert,,3.9,4,273769
3.5,AZ,,Factory Automation Engineer,3.6,2.9,3646,3.6,Intel,Gilbert,,3.9,4,103643
3.5,AZ,manager,Product Development Engineer,3.6,2.9,3647,3.6,Intel,Gilbert,senior engineer,3.9,4,37274
3.5,AZ,,Package Design Engineer,3.6,2.9,3648,3.6,Intel,Gilbert,,3.9,4,73591
3.5,AZ,,Undergraduate Technical Intern,3.6,2.9,3649,3.6,Intel,Gilbert,,3.9,4,15497
3.5,AZ,,Non-Technical Intern,3.6,2.9,3650,3.6,Intel,Gilbert,,3.9,4,189942
3.5,AZ,,Performance Analysis Intern,3.6,2.9,3651,3.6,Intel,Gilbert,,3.9,4,212965
3.5,AZ,database systems programmer,Applications Developer,3.6,2.9,3652,3.6,Intel,Gilbert,senior systems analyst,3.9,4,23992
3.5,AZ,,Business Analyst/H R,3.6,2.9,3653,3.6,Intel,Gilbert,,3.9,4,1407723
3.5,AZ,line cook,Dishwasher,3.6,2.9,3654,3.6,Intel,Gilbert,crew member,3.9,4,35792
3.5,AZ,,Supply Chain Engineer,3.6,2.9,3655,3.6,Intel,Gilbert,,3.9,4,26432
3.5,AZ,unix technical specialist,Professional Services Consultant,3.6,2.9,3656,3.6,Intel,Gilbert,senior sales commissions analyst,3.9,3,37439
3.5,AZ,,Network Architect,3.6,2.9,3657,3.6,Intel,Gilbert,,3.9,3,52451
3.5,AZ,,R&amp;D Packaging Engineer,3.6,2.9,3658,3.6,Intel,Gilbert,,3.9,3,240668
3.5,AZ,,Systems Programmer,3.6,2.9,3659,3.6,Intel,Gilbert,,3.9,3,64767
3.5,AZ,,Crew Member/Grill Cook,3.6,2.9,3660,3.6,Intel,Gilbert,,3.9,3,264757
3.5,AZ,executive assistant,Administrative Assistant,3.6,2.9,3661,3.6,Intel,Gilbert,executive administrative assistant,3.9,3,15954
3.5,AZ,account manager,Packaging Engineer,3.6,2.9,3662,3.6,Intel,Gilbert,logistics specialist,3.9,3,47146
3.5,AZ,,Undergrad I T Intern,3.6,2.9,3663,3.6,Intel,Gilbert,,3.9,3,14374
3.5,GA,,Field Applications Engineer,3.6,2.9,3664,3.6,Intel,Cumming,,3.9,3,32284
3.5,GA,general manager,Outside Sales Representative,3.6,2.9,3665,3.6,Intel,Cumming,account executive,3.9,1,1040
3.5,CO,,AR Billing Specialist,3.6,2.9,3666,3.6,Intel,Longmont,,3.9,2,623020
3.5,AZ,senior systems analyst,Systems Architect,3.6,2.9,3667,3.6,Intel,Na Ah Tee,systems engineer,3.9,1,26334
3.5,NJ,sales representative,Inside Sales,3.6,2.9,3668,3.6,Intel,Voorhees,outside sales rep,3.9,1,29581
3.5,OH,,IT Security Engineer,3.6,2.9,3669,3.6,Intel,Parma,,3.9,2,30393
3.5,OH,,Call Center Work From Home,3.6,2.9,3670,3.6,Intel,Parma,,3.9,2,558599
3.5,OH,,Work-from-home Customer Service Associate,3.6,2.9,3671,3.6,Intel,Parma,,3.9,2,1493240
3.5,MI,lead software engineer,Embedded Software Engineer,3.6,2.9,3672,3.6,Intel,Novi,senior software engineer,3.9,2,36758
3.5,MI,account manager,Media Relations Specialist,3.6,2.9,3673,3.6,Intel,Novi,account executive,3.9,2,13266
3.5,MI,lg consultant,Build Engineer,3.6,2.9,3674,3.6,Intel,Novi,senior build,3.9,1,12195
3.5,MI,,Embedded Developer,3.6,2.9,3675,3.6,Intel,Novi,,3.9,1,36752
3.5,CA,,Big Data Solution Architect,3.6,2.9,3676,3.6,Intel,California City,,3.9,1,969194
3.5,MA,,Compiler Engineer,3.6,2.9,3677,3.6,Intel,Dorchester,,3.9,6,100769
3.5,MA,,Field Applications Engineer,3.6,2.9,3678,3.6,Intel,Dorchester,,3.9,4,32284
3.5,MA,,Silicon Power Architect,3.6,2.9,3679,3.6,Intel,Dorchester,,3.9,4,593297
3.5,MA,,Software Engineer Intern - Graduate,3.6,2.9,3680,3.6,Intel,Dorchester,,3.9,4,602561
3.5,MA,,GEOINT Analyst,3.6,2.9,3681,3.6,Intel,Dorchester,,3.9,4,281825
3.5,MA,,Business Development Representative,3.6,2.9,3682,3.6,Intel,Dorchester,,3.9,4,62433
3.5,MA,,Engineer,3.6,2.9,3683,3.6,Intel,Dorchester,,3.9,3,31261
3.5,MA,,Software Engineer,3.6,2.9,3684,3.6,Intel,Dorchester,,3.9,3,4279
3.5,MA,,SoC Verification Engineer,3.6,2.9,3685,3.6,Intel,Dorchester,,3.9,3,253639
3.5,MA,,Soc Design Engineer,3.6,2.9,3686,3.6,Intel,Dorchester,,3.9,2,116189
3.5,MA,,Communication Systems Engineer,3.6,2.9,3687,3.6,Intel,Dorchester,,3.9,1,51591
3.5,MA,contractor,Desktop Support Analyst,3.6,2.9,3688,3.6,Intel,Dorchester,system administrator,3.9,1,40834
3.5,MA,junior level intelligence analyst,Intelligence Analyst,3.6,2.9,3689,3.6,Intel,Dorchester,sigint analyst,3.9,1,9849
3.5,MA,,Junior Java Developer,3.6,2.9,3690,3.6,Intel,Dorchester,senior software engineer,3.9,1,24726
3.5,MA,sales coordinator,Sales Administrator,3.6,2.9,3691,3.6,Intel,Dorchester,administrative assistant,3.9,1,50747
3.5,MA,,Technology Assistant,3.6,2.9,3692,3.6,Intel,Dorchester,,3.9,1,20686
3.5,MA,,Grant and Administrative Coordinator,3.6,2.9,3693,3.6,Intel,Dorchester,,3.9,1,117875
3.5,MA,investment analyst,Portfolio Analyst,3.6,2.9,3694,3.6,Intel,Dorchester,senior analyst,3.9,1,41561
3.5,MA,,Systems Integration and Test Engineer,3.6,2.9,3695,3.6,Intel,Dorchester,,3.9,1,64718
3.5,MA,,HW/Software Systems Integration and Test Engineer,3.6,2.9,3696,3.6,Intel,Dorchester,,3.9,1,237575
3.5,VA,hr generalist,Recruiting Coordinator,3.6,2.9,3697,3.6,Intel,Manassas,hr specialist,3.9,13,32701
3.5,VA,,Business Intelligence Analyst/Developer,3.6,2.9,3698,3.6,Intel,Manassas,,3.9,7,80915
3.5,VA,,Intel Analyst,3.6,2.9,3699,3.6,Intel,Manassas,,3.9,7,9832
3.5,VA,,Network Engineer,3.6,2.9,3700,3.6,Intel,Manassas,it manager,3.9,7,52481
3.5,VA,purchasing manager,Subcontract Administrator,3.6,2.9,3701,3.6,Intel,Manassas,senior buyer,3.9,6,25833
3.5,VA,,Sales Engineer,3.6,2.9,3702,3.6,Intel,Manassas,,3.9,5,28437
3.5,VA,senior recruiter,Technical Recruiter,3.6,2.9,3703,3.6,Intel,Manassas,contractor,3.9,5,58294
3.5,VA,,All Source Intel Analyst,3.6,2.9,3704,3.6,Intel,Manassas,,3.9,5,632008
3.5,VA,,Cyber Intel Analyst,3.6,2.9,3705,3.6,Intel,Manassas,,3.9,4,199465
3.5,VA,database systems programmer,Applications Developer,3.6,2.9,3706,3.6,Intel,Manassas,senior systems analyst,3.9,4,23992
3.5,VA,systems administrator,Database Specialist,3.6,2.9,3707,3.6,Intel,Manassas,business analyst,3.9,4,39964
3.5,VA,lead software engineer,Embedded Software Engineer,3.6,2.9,3708,3.6,Intel,Manassas,senior software engineer,3.9,4,36758
3.5,VA,account executive,Corporate Recruiter,3.6,2.9,3709,3.6,Intel,Manassas,executive assistant,3.9,3,794
3.5,VA,,Cyber Systems Engineer,3.6,2.9,3710,3.6,Intel,Manassas,,3.9,3,278951
3.5,VA,,Python Developer,3.6,2.9,3711,3.6,Intel,Manassas,,3.9,2,55458
3.5,VA,c4isenior new equipment tester,Imagery Analyst,3.6,2.9,3712,3.6,Intel,Manassas,systems analyst,3.9,2,16548
3.5,VA,,Sr Sales Engineer,3.6,2.9,3713,3.6,Intel,Manassas,,3.9,2,714239
3.5,VA,,Systems Engineer,3.6,2.9,3714,3.6,Intel,Manassas,senior software engineer,3.9,2,26561
3.5,VA,,Junior Financial Accountant,3.6,2.9,3715,3.6,Intel,Manassas,,3.9,1,414712
3.5,VA,,Multimedia Digital Artist,3.6,2.9,3716,3.6,Intel,Manassas,,3.9,1,258923
3.5,VA,,Cyber Security Threat Intelligence Analyst,3.6,2.9,3717,3.6,Intel,Manassas,,3.9,1,736254
3.5,VA,,Information Security Intern,3.6,2.9,3718,3.6,Intel,Manassas,,3.9,1,245540
3.5,VA,,Cyber Analyst,3.6,2.9,3719,3.6,Intel,Manassas,,3.9,1,154009
3.5,VA,driver,Janitor,3.6,2.9,3720,3.6,Intel,Manassas,volunteer,3.9,1,3550
3.5,VA,,Arabic Linguist,3.6,2.9,3721,3.6,Intel,Manassas,project engineer,3.9,1,9067
3.5,VA,lead technician,Data Center Technician,3.6,2.9,3722,3.6,Intel,Manassas,pc technician,3.9,1,46139
3.5,VA,,Technical Specialist - Systems Engineer,3.6,2.9,3723,3.6,Intel,Manassas,,3.9,1,438426
3.5,VA,,Junior Security Analyst,3.6,2.9,3724,3.6,Intel,Manassas,,3.9,1,88763
3.5,VA,paralegal,Summer Law Clerk,3.6,2.9,3725,3.6,Intel,Manassas,certified legal intern,3.9,1,26141
3.5,VA,jcofa intelligence analyst,All Source Analyst,3.6,2.9,3726,3.6,Intel,Manassas,intelligence operations analyst,3.9,1,160712
3.5,VA,technical writer,Proposal Writer,3.6,2.9,3727,3.6,Intel,Manassas,independent consultant,3.9,1,55303
3.5,PA,,Software Engineer (Systems Administrator 4-IT),3.6,2.9,3728,3.6,Intel,Sayre,,3.9,1,599488
3.5,NY,,Software Engineer,3.6,2.9,3729,3.6,Intel,"Lake Ronkonkoma, Suffolk",,3.9,58,4279
3.5,NY,,Field Applications Engineer,3.6,2.9,3730,3.6,Intel,"Lake Ronkonkoma, Suffolk",,3.9,30,32284
3.5,NY,manager,Product Development Engineer,3.6,2.9,3731,3.6,Intel,"Lake Ronkonkoma, Suffolk",senior engineer,3.9,25,37274
3.5,NY,,Systems Validation Engineer,3.6,2.9,3732,3.6,Intel,"Lake Ronkonkoma, Suffolk",,3.9,25,20563
3.5,NY,project manager,Software Engineer Intern,3.6,2.9,3733,3.6,Intel,"Lake Ronkonkoma, Suffolk",programmer intern,3.9,24,4520
3.5,NY,,PTD Module and Integration Device Yield Engineer,3.6,2.9,3734,3.6,Intel,"Lake Ronkonkoma, Suffolk",,3.9,24,671712
3.5,NY,senior engineer,Hardware Engineer,3.6,2.9,3735,3.6,Intel,"Lake Ronkonkoma, Suffolk",fpga engineer,3.9,24,22383
3.5,NY,,Research Scientist,3.6,2.9,3736,3.6,Intel,"Lake Ronkonkoma, Suffolk",senior scientist,3.9,23,33271
3.5,NY,senior database developer,Software Development Engineer,3.6,2.9,3737,3.6,Intel,"Lake Ronkonkoma, Suffolk",lead engineer,3.9,21,30327
3.5,NY,senior design engineer,Physical Design Engineer,3.6,2.9,3738,3.6,Intel,"Lake Ronkonkoma, Suffolk",cad engineer,3.9,20,2497
3.5,NY,,Firmware Engineer,3.6,2.9,3739,3.6,Intel,"Lake Ronkonkoma, Suffolk",,3.9,19,27366
3.5,NY,lead software engineer,Embedded Software Engineer,3.6,2.9,3740,3.6,Intel,"Lake Ronkonkoma, Suffolk",senior software engineer,3.9,19,36758
3.5,NY,,Soc Design Engineer,3.6,2.9,3741,3.6,Intel,"Lake Ronkonkoma, Suffolk",,3.9,17,116189
3.5,NY,,Graphics Software Engineer,3.6,2.9,3742,3.6,Intel,"Lake Ronkonkoma, Suffolk",,3.9,16,21703
3.5,NY,field application engineer,ASIC Design Engineer,3.6,2.9,3743,3.6,Intel,"Lake Ronkonkoma, Suffolk",product manager,3.9,16,24148
3.5,NY,product manager,Applications Engineer,3.6,2.9,3744,3.6,Intel,"Lake Ronkonkoma, Suffolk",senior software engineer,3.9,15,8954
3.5,NY,,Product Development Engineer Intern,3.6,2.9,3745,3.6,Intel,"Lake Ronkonkoma, Suffolk",,3.9,15,37278
3.5,NY,senior software engineer,Component Design Engineer,3.6,2.9,3746,3.6,Intel,"Lake Ronkonkoma, Suffolk",analog engineer,3.9,15,51362
3.5,NY,,Signal Integrity Engineer,3.6,2.9,3747,3.6,Intel,"Lake Ronkonkoma, Suffolk",,3.9,15,11399
3.5,NY,hr generalist,Recruiting Coordinator,3.6,2.9,3748,3.6,Intel,"Lake Ronkonkoma, Suffolk",hr specialist,3.9,13,32701
3.5,NY,,Sales Engineer,3.6,2.9,3749,3.6,Intel,"Lake Ronkonkoma, Suffolk",,3.9,13,28437
3.5,NY,,Firmware Validation Engineer,3.6,2.9,3750,3.6,Intel,"Lake Ronkonkoma, Suffolk",,3.9,13,228156
3.5,NY,,D1C Manufacturing Technician,3.6,2.9,3751,3.6,Intel,"Lake Ronkonkoma, Suffolk",,3.9,13,926474
3.5,NY,consultant,Systems Analyst,3.6,2.9,3752,3.6,Intel,"Lake Ronkonkoma, Suffolk",software engineer,3.9,12,26279
3.5,NY,,Network Engineer,3.6,2.9,3753,3.6,Intel,"Lake Ronkonkoma, Suffolk",it manager,3.9,12,52481
3.5,NY,database systems programmer,Applications Developer,3.6,2.9,3754,3.6,Intel,"Lake Ronkonkoma, Suffolk",senior systems analyst,3.9,12,23992
3.5,NY,,Process TD Engineer,3.6,2.9,3755,3.6,Intel,"Lake Ronkonkoma, Suffolk",,3.9,12,118402
3.5,NY,,Undergrad I T Intern,3.6,2.9,3756,3.6,Intel,"Lake Ronkonkoma, Suffolk",,3.9,12,14374
3.5,NY,software engineer,Engineering Intern,3.6,2.9,3757,3.6,Intel,"Lake Ronkonkoma, Suffolk",undergraduate researcher,3.9,12,49655
3.5,NY,,Mask Designer,3.6,2.9,3758,3.6,Intel,"Lake Ronkonkoma, Suffolk",,3.9,12,57722
3.5,NY,,Compiler Developer,3.6,2.9,3759,3.6,Intel,"Lake Ronkonkoma, Suffolk",,3.9,11,507226
3.5,NY,,Hardware Engineer Intern,3.6,2.9,3760,3.6,Intel,"Lake Ronkonkoma, Suffolk",,3.9,11,22390
3.5,NY,release software engineer,Software Quality Engineer,3.6,2.9,3761,3.6,Intel,"Lake Ronkonkoma, Suffolk",software engineer,3.9,10,30637
3.5,NY,,Work-from-home Customer Service Associate,3.6,2.9,3762,3.6,Intel,"Lake Ronkonkoma, Suffolk",,3.9,10,1493240
3.5,NY,,Supply Chain Intern,3.6,2.9,3763,3.6,Intel,"Lake Ronkonkoma, Suffolk",,3.9,10,26440
3.5,NY,,Protocol Stack Developer,3.6,2.9,3764,3.6,Intel,"Lake Ronkonkoma, Suffolk",,3.9,10,671205
3.5,NY,project engineer,Engineering Technician,3.6,2.9,3765,3.6,Intel,"Lake Ronkonkoma, Suffolk",field service engineer,3.9,10,31458
3.5,NY,,DFT Engineer,3.6,2.9,3766,3.6,Intel,"Lake Ronkonkoma, Suffolk",,3.9,10,40583
3.5,NY,systems engineer,Digital Design Engineer,3.6,2.9,3767,3.6,Intel,"Lake Ronkonkoma, Suffolk",rtl verification engineer,3.9,9,41536
3.5,VA,hr generalist,Recruiting Coordinator,3.6,2.9,3768,3.6,Intel,Mount Vernon,hr specialist,3.9,13,32701
