city,SLRating,jobId,id,CORating,nextJobTwo,CaVRating,numJobs,title,company,WLBRating,CaBRating,nextJobOne,state
Napa,3.4,15375,28878,3.7,accounts receivable manager,3.8,1,Accounts Receivable Specialist,Microsoft,3.7,4.0,staff accountant,CA
Napa,3.4,1589,28879,3.7,,3.8,1,Perl Developer,Microsoft,3.7,4.0,,CA
Napa,3.4,37773,28880,3.7,manager,3.8,1,Project Engineer,Microsoft,3.7,4.0,senior engineer,CA
Napa,3.4,124132,28881,3.7,,3.8,1,Concrete Estimator,Microsoft,3.7,4.0,,CA
Napa,3.4,29484,28882,3.7,project manager,3.8,1,Interior Designer,Microsoft,3.7,4.0,senior interior designer,CA
Gainesville,3.4,9628,28883,3.7,account manager,3.8,3,Inside Sales Representative,Microsoft,3.7,4.0,account executive,GA
Gainesville,3.4,15954,28884,3.7,executive assistant,3.8,2,Administrative Assistant,Microsoft,3.7,4.0,executive administrative assistant,GA
Gainesville,3.4,57214,28885,3.7,executive assistant,3.8,2,Career Coach,Microsoft,3.7,4.0,medical recruiter,GA
Gainesville,3.4,43945,28886,3.7,loan coordinator,3.8,2,Financial Aid Counselor,Microsoft,3.7,4.0,administrative assistant,GA
Gainesville,3.4,53098,28887,3.7,,3.8,2,Truss Designer,Microsoft,3.7,4.0,,GA
Gainesville,3.4,62031,28888,3.7,administrative assistant,3.8,1,Billing Clerk,Microsoft,3.7,4.0,billing coordinator,GA
Gainesville,3.4,194856,28889,3.7,,3.8,1,Kitchen Sales Representative,Microsoft,3.7,4.0,,GA
Gainesville,3.4,10032,28890,3.7,senior accountant,3.8,1,Inventory Analyst,Microsoft,3.7,4.0,data analyst,GA
Fort Huachuca,3.4,237533,28891,3.7,,3.8,3,Hourly Trader,Microsoft,3.7,4.0,,AZ
Fort Huachuca,3.4,12352,28892,3.7,,3.8,3,Business Operations Specialist,Microsoft,3.7,4.0,,AZ
Fort Huachuca,3.4,26279,28893,3.7,consultant,3.8,1,Systems Analyst,Microsoft,3.7,4.0,software engineer,AZ
Fort Huachuca,3.4,31213,28894,3.7,,3.8,1,Energy Trader,Microsoft,3.7,4.0,,AZ
Salinas,3.4,98290,28895,3.7,,3.8,2,Systems Project Engineer,Microsoft,3.7,4.0,,CA
Salinas,3.4,705789,28896,3.7,database administrator,3.8,2,DBA,Microsoft,3.7,4.0,oracle dba,CA
Salinas,3.4,659325,28897,3.7,,3.8,2,Physical Therapy/Rehab Aide,Microsoft,3.7,4.0,,CA
Salinas,3.4,62031,28898,3.7,administrative assistant,3.8,1,Billing Clerk,Microsoft,3.7,4.0,billing coordinator,CA
Salinas,3.4,13661,28899,3.7,,3.8,1,Materials Coordinator,Microsoft,3.7,4.0,,CA
Salinas,3.4,50691,28900,3.7,,3.8,1,RETAIL SALES SUPERVISOR,Microsoft,3.7,4.0,business manager,CA
Salinas,3.4,7858,28901,3.7,senior database administrator,3.8,1,Oracle Database Administrator,Microsoft,3.7,4.0,software engineer,CA
Salinas,3.4,15954,28902,3.7,executive assistant,3.8,1,Administrative Assistant,Microsoft,3.7,4.0,executive administrative assistant,CA
Salinas,3.4,56297,28903,3.7,,3.8,1,Receptionist,Microsoft,3.7,4.0,,CA
Salinas,3.4,26561,28904,3.7,,3.8,1,Systems Engineer,Microsoft,3.7,4.0,senior software engineer,CA
Salinas,3.4,56760,28905,3.7,banquet chef,3.8,1,Chef De Cuisine,Microsoft,3.7,4.0,senior sous chef,CA
Salinas,3.4,1438463,28906,3.7,,3.8,1,IT Support/Help Desk Technician,Microsoft,3.7,4.0,,CA
Salinas,3.4,19289,28907,3.7,bankruptcy paralegal,3.8,1,Litigation Paralegal,Microsoft,3.7,4.0,paralegal,CA
Corte Madera,3.4,15954,28908,3.7,executive assistant,3.8,14,Administrative Assistant,Microsoft,3.7,4.0,executive administrative assistant,CA
Corte Madera,3.4,6274,28909,3.7,administrative assistant,3.8,13,Client Service Associate,Microsoft,3.7,4.0,sales assistant,CA
Corte Madera,3.4,56297,28910,3.7,,3.8,12,Receptionist,Microsoft,3.7,4.0,,CA
Corte Madera,3.4,15349,28911,3.7,accounts payable specialist,3.8,10,Accounts Payable Clerk,Microsoft,3.7,4.0,office manager,CA
Corte Madera,3.4,15369,28912,3.7,sales associate,3.8,8,Accounts Receivable Clerk,Microsoft,3.7,4.0,accounting clerk,CA
Corte Madera,3.4,60210,28913,3.7,account manager,3.8,6,Customer Service Representative,Microsoft,3.7,4.0,supervisor,CA
Corte Madera,3.4,158251,28914,3.7,,3.8,6,Account Technology Strategist,Microsoft,3.7,4.0,,CA
Corte Madera,3.4,28424,28915,3.7,executive administrative assistant,3.8,6,Sales Development Representative,Microsoft,3.7,4.0,inside sales representative,CA
Corte Madera,3.4,4279,28916,3.7,,3.8,6,Software Engineer,Microsoft,3.7,4.0,,CA
Corte Madera,3.4,53030,28917,3.7,unit secretary,3.8,6,Transcriptionist,Microsoft,3.7,4.0,customer service representative,CA
Corte Madera,3.4,23437,28918,3.7,senior accountant,3.8,6,Accountant,Microsoft,3.7,4.0,financial analyst,CA
Corte Madera,3.4,115990,28919,3.7,brand ambassador,3.8,6,Warehouse Operations Supervisor,Microsoft,3.7,4.0,purchasing agent,CA
Corte Madera,3.4,2954898,28920,3.7,,3.8,6,IT Service Desk Support,Microsoft,3.7,4.0,,CA
Corte Madera,3.4,3017,28921,3.7,design intern,3.8,6,Associate Designer,Microsoft,3.7,4.0,freelance designer,CA
Corte Madera,3.4,55558,28922,3.7,executive assistant,3.8,5,Project Coordinator,Microsoft,3.7,4.0,executive administrative assistant,CA
Corte Madera,3.4,908217,28923,3.7,,3.8,5,Microsoft Expert,Microsoft,3.7,4.0,,CA
Corte Madera,3.4,161241,28924,3.7,,3.8,5,Cloud Solutions Architect,Microsoft,3.7,4.0,,CA
Corte Madera,3.4,13314,28925,3.7,marketing associate,3.8,5,Marketing Intern,Microsoft,3.7,4.0,volunteer,CA
Corte Madera,3.4,8558,28926,3.7,,3.8,5,.NET Developer,Microsoft,3.7,4.0,,CA
Corte Madera,3.4,29695,28927,3.7,mortgage processor,3.8,4,Insurance Account Representative,Microsoft,3.7,4.0,payroll specialist,CA
Corte Madera,3.4,568135,28928,3.7,,3.8,4,Microsoft SQL Server Database Administrator,Microsoft,3.7,4.0,,CA
Corte Madera,3.4,34168,28929,3.7,manager,3.8,4,Human Resources Generalist,Microsoft,3.7,4.0,human resources manager,CA
Corte Madera,3.4,62429,28930,3.7,manager,3.8,4,Business Development Officer,Microsoft,3.7,4.0,controller,CA
Corte Madera,3.4,640585,28931,3.7,,3.8,4,Contract Recruiter/Sourcer,Microsoft,3.7,4.0,,CA
Corte Madera,3.4,196496,28932,3.7,,3.8,4,Consumer Services Advisor,Microsoft,3.7,4.0,,CA
Corte Madera,3.4,139245,28933,3.7,administrative assistant,3.8,4,Customer Service Liaison,Microsoft,3.7,4.0,human resource coordinator,CA
Corte Madera,3.4,61618,28934,3.7,,3.8,4,Product Marketing Associate,Microsoft,3.7,4.0,,CA
Corte Madera,3.4,1261649,28935,3.7,,3.8,4,Temporary Designer,Microsoft,3.7,4.0,,CA
Corte Madera,3.4,577572,28936,3.7,,3.8,3,Azure Worldwide Technology Solution Professional,Microsoft,3.7,4.0,,CA
Corte Madera,3.4,407404,28937,3.7,,3.8,3,Microsoft Architect,Microsoft,3.7,4.0,,CA
Livermore,3.4,15954,28938,3.7,executive assistant,3.8,14,Administrative Assistant,Microsoft,3.7,4.0,executive administrative assistant,CA
Livermore,3.4,6274,28939,3.7,administrative assistant,3.8,13,Client Service Associate,Microsoft,3.7,4.0,sales assistant,CA
Livermore,3.4,56297,28940,3.7,,3.8,12,Receptionist,Microsoft,3.7,4.0,,CA
Livermore,3.4,15349,28941,3.7,accounts payable specialist,3.8,10,Accounts Payable Clerk,Microsoft,3.7,4.0,office manager,CA
Livermore,3.4,15369,28942,3.7,sales associate,3.8,8,Accounts Receivable Clerk,Microsoft,3.7,4.0,accounting clerk,CA
Livermore,3.4,60210,28943,3.7,account manager,3.8,6,Customer Service Representative,Microsoft,3.7,4.0,supervisor,CA
Livermore,3.4,158251,28944,3.7,,3.8,6,Account Technology Strategist,Microsoft,3.7,4.0,,CA
Livermore,3.4,28424,28945,3.7,executive administrative assistant,3.8,6,Sales Development Representative,Microsoft,3.7,4.0,inside sales representative,CA
Livermore,3.4,4279,28946,3.7,,3.8,6,Software Engineer,Microsoft,3.7,4.0,,CA
Livermore,3.4,53030,28947,3.7,unit secretary,3.8,6,Transcriptionist,Microsoft,3.7,4.0,customer service representative,CA
Livermore,3.4,23437,28948,3.7,senior accountant,3.8,6,Accountant,Microsoft,3.7,4.0,financial analyst,CA
Livermore,3.4,115990,28949,3.7,brand ambassador,3.8,6,Warehouse Operations Supervisor,Microsoft,3.7,4.0,purchasing agent,CA
Livermore,3.4,2954898,28950,3.7,,3.8,6,IT Service Desk Support,Microsoft,3.7,4.0,,CA
Livermore,3.4,3017,28951,3.7,design intern,3.8,6,Associate Designer,Microsoft,3.7,4.0,freelance designer,CA
Livermore,3.4,55558,28952,3.7,executive assistant,3.8,5,Project Coordinator,Microsoft,3.7,4.0,executive administrative assistant,CA
Livermore,3.4,908217,28953,3.7,,3.8,5,Microsoft Expert,Microsoft,3.7,4.0,,CA
Livermore,3.4,161241,28954,3.7,,3.8,5,Cloud Solutions Architect,Microsoft,3.7,4.0,,CA
Livermore,3.4,13314,28955,3.7,marketing associate,3.8,5,Marketing Intern,Microsoft,3.7,4.0,volunteer,CA
Livermore,3.4,8558,28956,3.7,,3.8,5,.NET Developer,Microsoft,3.7,4.0,,CA
Livermore,3.4,29695,28957,3.7,mortgage processor,3.8,4,Insurance Account Representative,Microsoft,3.7,4.0,payroll specialist,CA
Livermore,3.4,568135,28958,3.7,,3.8,4,Microsoft SQL Server Database Administrator,Microsoft,3.7,4.0,,CA
Livermore,3.4,34168,28959,3.7,manager,3.8,4,Human Resources Generalist,Microsoft,3.7,4.0,human resources manager,CA
Livermore,3.4,62429,28960,3.7,manager,3.8,4,Business Development Officer,Microsoft,3.7,4.0,controller,CA
Livermore,3.4,640585,28961,3.7,,3.8,4,Contract Recruiter/Sourcer,Microsoft,3.7,4.0,,CA
Livermore,3.4,196496,28962,3.7,,3.8,4,Consumer Services Advisor,Microsoft,3.7,4.0,,CA
Livermore,3.4,139245,28963,3.7,administrative assistant,3.8,4,Customer Service Liaison,Microsoft,3.7,4.0,human resource coordinator,CA
Livermore,3.4,61618,28964,3.7,,3.8,4,Product Marketing Associate,Microsoft,3.7,4.0,,CA
Livermore,3.4,1261649,28965,3.7,,3.8,4,Temporary Designer,Microsoft,3.7,4.0,,CA
Livermore,3.4,577572,28966,3.7,,3.8,3,Azure Worldwide Technology Solution Professional,Microsoft,3.7,4.0,,CA
Livermore,3.4,407404,28967,3.7,,3.8,3,Microsoft Architect,Microsoft,3.7,4.0,,CA
Milford,3.4,55600,28968,3.7,software developer intern,3.8,4,Quality Assurance Intern,Microsoft,3.7,4.0,software developer,CT
Milford,3.4,10960,28969,3.7,team leader,3.8,3,IT Systems Administrator,Microsoft,3.7,4.0,it consultant,CT
Milford,3.4,198413,28970,3.7,,3.8,3,Maintenance Technician I,Microsoft,3.7,4.0,,CT
Milford,3.4,407411,28971,3.7,,3.8,2,Microsoft Dynamics CRM Developer,Microsoft,3.7,4.0,,CT
Milford,3.4,62046,28972,3.7,manager,3.8,2,Billing Specialist,Microsoft,3.7,4.0,staff accountant,CT
Milford,3.4,80069,28973,3.7,,3.8,2,CAD Engineer/Drafter,Microsoft,3.7,4.0,,CT
Milford,3.4,15369,28974,3.7,sales associate,3.8,2,Accounts Receivable Clerk,Microsoft,3.7,4.0,accounting clerk,CT
Milford,3.4,61311,28975,3.7,production manager,3.8,2,Production Supervisor,Microsoft,3.7,4.0,team leader,CT
Milford,3.4,11603,28976,3.7,,3.8,2,Administrative Assistant/Bookkeeper,Microsoft,3.7,4.0,,CT
Milford,3.4,46170,28977,3.7,office assistant,3.8,2,Data Entry Clerk,Microsoft,3.7,4.0,data entry specialist,CT
Milford,3.4,137918,28978,3.7,pc hardware technician,3.8,1,Help Desk Support Technician,Microsoft,3.7,4.0,it technician,CT
Milford,3.4,102117,28979,3.7,,3.8,1,Entry Level Financial Analyst,Microsoft,3.7,4.0,,CT
Milford,3.4,20904,28980,3.7,,3.8,1,Technical Service Chemist,Microsoft,3.7,4.0,,CT
Milford,3.4,55822,28981,3.7,,3.8,1,Real Estate Paralegal,Microsoft,3.7,4.0,,CT
Milford,3.4,46742,28982,3.7,office assistant,3.8,1,Office Clerk,Microsoft,3.7,4.0,cashier,CT
Milford,3.4,936787,28983,3.7,,3.8,1,Jr. Financial Analyst,Microsoft,3.7,4.0,,CT
Milford,3.4,50274,28984,3.7,account manager,3.8,1,Retail Sales Associate,Microsoft,3.7,4.0,account executive,CT
Milford,3.4,4780,28985,3.7,,3.8,1,Software Architect,Microsoft,3.7,4.0,director,CT
Milford,3.4,312273,28986,3.7,,3.8,1,HR-Recruiter,Microsoft,3.7,4.0,,CT
Milford,3.4,12161,28987,3.7,project manager,3.8,1,Budget Analyst,Microsoft,3.7,4.0,senior financial analyst,CT
Milford,3.4,525,28988,3.7,administrative assistant,3.8,1,Contract Coordinator,Microsoft,3.7,4.0,research assistant,CT
Milford,3.4,118617,28989,3.7,,3.8,1,Part Time RN,Microsoft,3.7,4.0,,CT
Milford,3.4,519792,28990,3.7,,3.8,1,MSBI Developer,Microsoft,3.7,4.0,,CT
Milford,3.4,58559,28991,3.7,instructional designer,3.8,1,Technical Writer,Microsoft,3.7,4.0,technical writer contracted,CT
Milford,3.4,45039,28992,3.7,senior financial analyst,3.8,1,Controller,Microsoft,3.7,4.0,consultant,CT
Milford,3.4,27565,28993,3.7,,3.8,1,Front Office Associate,Microsoft,3.7,4.0,,CT
Milford,3.4,15954,28994,3.7,executive assistant,3.8,1,Administrative Assistant,Microsoft,3.7,4.0,executive administrative assistant,CT
Milford,3.4,111360,28995,3.7,,3.8,1,Programmer Analyst (.NET),Microsoft,3.7,4.0,,CT
Milford,3.4,23488,28996,3.7,accounts payable specialist,3.8,1,Accounting Clerk,Microsoft,3.7,4.0,office manager,CT
Milford,3.4,31261,28997,3.7,,3.8,1,Engineer,Microsoft,3.7,4.0,,CT
Milford,3.4,969144,28998,3.7,,3.8,1,Receptionist/Greeter,Microsoft,3.7,4.0,,CT
Milford,3.4,151324,28999,3.7,software engineer,3.8,1,Scrum Master,Microsoft,3.7,4.0,senior sw developer,CT
Milford,3.4,60210,29000,3.7,account manager,3.8,1,Customer Service Representative,Microsoft,3.7,4.0,supervisor,CT
Milford,3.4,1055202,29001,3.7,,3.8,1,Receptionist/Legal Secretary,Microsoft,3.7,4.0,,CT
Milford,3.4,57603,29002,3.7,receptionist,3.8,1,Marketing Assistant,Microsoft,3.7,4.0,office assistant,CT
Milford,3.4,6772,29003,3.7,office manager,3.8,1,Collections Specialist,Microsoft,3.7,4.0,assistant manager,CT
Milford,3.4,11862,29004,3.7,office manager,3.8,1,Administrative Support,Microsoft,3.7,4.0,legal assistant,CT
Milford,3.4,25494,29005,3.7,sales associate,3.8,1,Library Assistant,Microsoft,3.7,4.0,technical service assistant,CT
Milford,3.4,768911,29006,3.7,,3.8,1,Billing/Collections Specialist,Microsoft,3.7,4.0,,CT
Milford,3.4,12553,29007,3.7,senior cad drafter,3.8,1,CAD Drafter,Microsoft,3.7,4.0,electrical drafter,CT
Greenville,3.4,63257,29008,3.7,sales representative,3.8,3,Logistics Supervisor,Microsoft,3.7,4.0,warehouse manager,WI
Greenville,3.4,60202,29009,3.7,administrative assistant,3.8,2,Customer Service REp,Microsoft,3.7,4.0,sales associate,WI
Greenville,3.4,282851,29010,3.7,,3.8,2,Order Fulfillment Associate,Microsoft,3.7,4.0,,WI
Greenville,3.4,17460,29011,3.7,senior infrastructure planning engineer,3.8,2,Infrastructure Architect,Microsoft,3.7,4.0,network engineer,WI
Greenville,3.4,47039,29012,3.7,bookkeeper,3.8,1,Payroll Specialist,Microsoft,3.7,4.0,payroll,WI
Greenville,3.4,599063,29013,3.7,,3.8,1,Operation Representative Spare Parts Preservation Specialist,Microsoft,3.7,4.0,,WI
Greenville,3.4,15954,29014,3.7,executive assistant,3.8,1,Administrative Assistant,Microsoft,3.7,4.0,executive administrative assistant,WI
Greenville,3.4,46043,29015,3.7,administrative assistant,3.8,1,Customer Service,Microsoft,3.7,4.0,sales associate,WI
Greenville,3.4,8558,29016,3.7,,3.8,1,.NET Developer,Microsoft,3.7,4.0,,WI
Greenville,3.4,46742,29017,3.7,office assistant,3.8,1,Office Clerk,Microsoft,3.7,4.0,cashier,WI
Greenville,3.4,9951,29018,3.7,project engineer,3.8,1,Assistant Engineer,Microsoft,3.7,4.0,mechanical engineer,WI
Greeley,3.4,58407,29019,3.7,manufacturing engineer,3.8,2,Mechanical Design Engineer,Microsoft,3.7,4.0,project engineer,CO
Greeley,3.4,15369,29020,3.7,sales associate,3.8,1,Accounts Receivable Clerk,Microsoft,3.7,4.0,accounting clerk,CO
Middletown,3.4,15954,29021,3.7,executive assistant,3.8,61,Administrative Assistant,Microsoft,3.7,4.0,executive administrative assistant,NY
Middletown,3.4,60210,29022,3.7,account manager,3.8,20,Customer Service Representative,Microsoft,3.7,4.0,supervisor,NY
Middletown,3.4,56297,29023,3.7,,3.8,20,Receptionist,Microsoft,3.7,4.0,,NY
Middletown,3.4,8558,29024,3.7,,3.8,18,.NET Developer,Microsoft,3.7,4.0,,NY
Middletown,3.4,62610,29025,3.7,office manager,3.8,16,Bookkeeper,Microsoft,3.7,4.0,assistant manager,NY
Middletown,3.4,64814,29026,3.7,contractor,3.8,12,Systems Administrator,Microsoft,3.7,4.0,it consultant,NY
Middletown,3.4,62731,29027,3.7,software engineer,3.8,12,Business Analyst,Microsoft,3.7,4.0,business systems analyst,NY
Middletown,3.4,15871,29028,3.7,intern,3.8,12,Admin Assistant,Microsoft,3.7,4.0,clerical assistant,NY
Middletown,3.4,52481,29029,3.7,,3.8,11,Network Engineer,Microsoft,3.7,4.0,it manager,NY
Middletown,3.4,26561,29030,3.7,,3.8,11,Systems Engineer,Microsoft,3.7,4.0,senior software engineer,NY
Middletown,3.4,46844,29031,3.7,receptionist,3.8,11,Part Time Teller,Microsoft,3.7,4.0,head teller,NY
Middletown,3.4,43960,29032,3.7,controller,3.8,10,Financial Analyst,Microsoft,3.7,4.0,project manager,NY
Middletown,3.4,5361,29033,3.7,senior staff accountant,3.8,10,Staff Accountant,Microsoft,3.7,4.0,financial analyst,NY
Middletown,3.4,161241,29034,3.7,,3.8,10,Cloud Solutions Architect,Microsoft,3.7,4.0,,NY
Middletown,3.4,41824,29035,3.7,,3.8,9,Premier Field Engineer,Microsoft,3.7,4.0,,NY
Middletown,3.4,15349,29036,3.7,accounts payable specialist,3.8,9,Accounts Payable Clerk,Microsoft,3.7,4.0,office manager,NY
Middletown,3.4,6274,29037,3.7,administrative assistant,3.8,9,Client Service Associate,Microsoft,3.7,4.0,sales assistant,NY
Middletown,3.4,705989,29038,3.7,,3.8,9,Patient Accounts Rep,Microsoft,3.7,4.0,,NY
Middletown,3.4,57919,29039,3.7,customer service representative,3.8,9,Medical Assistant,Microsoft,3.7,4.0,patient care technician,NY
Middletown,3.4,39418,29040,3.7,graphic,3.8,8,Graphic Designer,Microsoft,3.7,4.0,freelance designer,NY
Middletown,3.4,62818,29041,3.7,litigation secretary,3.8,8,Legal Secretary,Microsoft,3.7,4.0,executive legal secretary,NY
Middletown,3.4,15369,29042,3.7,sales associate,3.8,8,Accounts Receivable Clerk,Microsoft,3.7,4.0,accounting clerk,NY
Middletown,3.4,26279,29043,3.7,consultant,3.8,7,Systems Analyst,Microsoft,3.7,4.0,software engineer,NY
Middletown,3.4,4279,29044,3.7,,3.8,7,Software Engineer,Microsoft,3.7,4.0,,NY
Middletown,3.4,58595,29045,3.7,service technician,3.8,7,Technician,Microsoft,3.7,4.0,intern,NY
Middletown,3.4,46727,29046,3.7,research assistant,3.8,7,Office Assistant,Microsoft,3.7,4.0,customer service representative,NY
Middletown,3.4,46721,29047,3.7,customer service representative,3.8,7,Office Administrator,Microsoft,3.7,4.0,receptionist,NY
Middletown,3.4,62046,29048,3.7,manager,3.8,7,Billing Specialist,Microsoft,3.7,4.0,staff accountant,NY
Middletown,3.4,62044,29049,3.7,staff accountant,3.8,7,Billing Representative,Microsoft,3.7,4.0,asst manager,NY
Middletown,3.4,29301,29050,3.7,adjunct professor,3.8,7,Instructor,Microsoft,3.7,4.0,research assistant,NY
Middletown,3.4,47020,29051,3.7,payroll analyst,3.8,7,Payroll Administrator,Microsoft,3.7,4.0,office manager,NY
Middletown,3.4,7967,29052,3.7,,3.8,7,Web Developer,Microsoft,3.7,4.0,senior software engineer,NY
Middletown,3.4,99413,29053,3.7,,3.8,7,Tax Consultant/Accountant,Microsoft,3.7,4.0,,NY
Middletown,3.4,11716,29054,3.7,net developer,3.8,7,Sharepoint Developer,Microsoft,3.7,4.0,software developer,NY
Middletown,3.4,186553,29055,3.7,,3.8,6,PFE,Microsoft,3.7,4.0,,NY
Middletown,3.4,30498,29056,3.7,project manager,3.8,6,Solutions Consultant,Microsoft,3.7,4.0,sales engineer,NY
Middletown,3.4,61011,29057,3.7,software engineer,3.8,6,Database Administrator,Microsoft,3.7,4.0,database developer,NY
Middletown,3.4,507160,29058,3.7,,3.8,6,Entry Level Recruitment Consultant,Microsoft,3.7,4.0,,NY
Linwood,3.4,568135,29059,3.7,,3.8,7,Microsoft SQL Server Database Administrator,Microsoft,3.7,4.0,,NJ
Linwood,3.4,30148,29060,3.7,machine operator,3.8,2,Shipping Clerk,Microsoft,3.7,4.0,material handler,NJ
Linwood,3.4,64814,29061,3.7,contractor,3.8,2,Systems Administrator,Microsoft,3.7,4.0,it consultant,NJ
Linwood,3.4,15349,29062,3.7,accounts payable specialist,3.8,2,Accounts Payable Clerk,Microsoft,3.7,4.0,office manager,NJ
Linwood,3.4,190122,29063,3.7,software developer,3.8,1,IOS Developer,Microsoft,3.7,4.0,mobile developer,NJ
Linwood,3.4,908217,29064,3.7,,3.8,1,Microsoft Expert,Microsoft,3.7,4.0,,NJ
Linwood,3.4,15341,29065,3.7,accounting assistant,3.8,1,Accounts Payable,Microsoft,3.7,4.0,accounting clerk,NJ
Linwood,3.4,34497,29066,3.7,,3.8,1,Housekeeping Coordinator,Microsoft,3.7,4.0,,NJ
Linwood,3.4,46969,29067,3.7,logistics supervisor,3.8,1,Operations Supervisor,Microsoft,3.7,4.0,branch manager,NJ
Freehold,3.4,15954,29068,3.7,executive assistant,3.8,61,Administrative Assistant,Microsoft,3.7,4.0,executive administrative assistant,NJ
Freehold,3.4,60210,29069,3.7,account manager,3.8,20,Customer Service Representative,Microsoft,3.7,4.0,supervisor,NJ
Freehold,3.4,56297,29070,3.7,,3.8,20,Receptionist,Microsoft,3.7,4.0,,NJ
Freehold,3.4,8558,29071,3.7,,3.8,18,.NET Developer,Microsoft,3.7,4.0,,NJ
Freehold,3.4,62610,29072,3.7,office manager,3.8,16,Bookkeeper,Microsoft,3.7,4.0,assistant manager,NJ
Freehold,3.4,64814,29073,3.7,contractor,3.8,12,Systems Administrator,Microsoft,3.7,4.0,it consultant,NJ
Freehold,3.4,62731,29074,3.7,software engineer,3.8,12,Business Analyst,Microsoft,3.7,4.0,business systems analyst,NJ
Freehold,3.4,15871,29075,3.7,intern,3.8,12,Admin Assistant,Microsoft,3.7,4.0,clerical assistant,NJ
Freehold,3.4,52481,29076,3.7,,3.8,11,Network Engineer,Microsoft,3.7,4.0,it manager,NJ
Freehold,3.4,26561,29077,3.7,,3.8,11,Systems Engineer,Microsoft,3.7,4.0,senior software engineer,NJ
Freehold,3.4,46844,29078,3.7,receptionist,3.8,11,Part Time Teller,Microsoft,3.7,4.0,head teller,NJ
Freehold,3.4,43960,29079,3.7,controller,3.8,10,Financial Analyst,Microsoft,3.7,4.0,project manager,NJ
Freehold,3.4,5361,29080,3.7,senior staff accountant,3.8,10,Staff Accountant,Microsoft,3.7,4.0,financial analyst,NJ
Freehold,3.4,161241,29081,3.7,,3.8,10,Cloud Solutions Architect,Microsoft,3.7,4.0,,NJ
Freehold,3.4,41824,29082,3.7,,3.8,9,Premier Field Engineer,Microsoft,3.7,4.0,,NJ
Freehold,3.4,15349,29083,3.7,accounts payable specialist,3.8,9,Accounts Payable Clerk,Microsoft,3.7,4.0,office manager,NJ
Freehold,3.4,6274,29084,3.7,administrative assistant,3.8,9,Client Service Associate,Microsoft,3.7,4.0,sales assistant,NJ
Freehold,3.4,705989,29085,3.7,,3.8,9,Patient Accounts Rep,Microsoft,3.7,4.0,,NJ
Freehold,3.4,57919,29086,3.7,customer service representative,3.8,9,Medical Assistant,Microsoft,3.7,4.0,patient care technician,NJ
Freehold,3.4,39418,29087,3.7,graphic,3.8,8,Graphic Designer,Microsoft,3.7,4.0,freelance designer,NJ
Freehold,3.4,62818,29088,3.7,litigation secretary,3.8,8,Legal Secretary,Microsoft,3.7,4.0,executive legal secretary,NJ
Freehold,3.4,15369,29089,3.7,sales associate,3.8,8,Accounts Receivable Clerk,Microsoft,3.7,4.0,accounting clerk,NJ
Freehold,3.4,26279,29090,3.7,consultant,3.8,7,Systems Analyst,Microsoft,3.7,4.0,software engineer,NJ
Freehold,3.4,4279,29091,3.7,,3.8,7,Software Engineer,Microsoft,3.7,4.0,,NJ
Freehold,3.4,58595,29092,3.7,service technician,3.8,7,Technician,Microsoft,3.7,4.0,intern,NJ
Freehold,3.4,46727,29093,3.7,research assistant,3.8,7,Office Assistant,Microsoft,3.7,4.0,customer service representative,NJ
Freehold,3.4,46721,29094,3.7,customer service representative,3.8,7,Office Administrator,Microsoft,3.7,4.0,receptionist,NJ
Freehold,3.4,62046,29095,3.7,manager,3.8,7,Billing Specialist,Microsoft,3.7,4.0,staff accountant,NJ
Freehold,3.4,62044,29096,3.7,staff accountant,3.8,7,Billing Representative,Microsoft,3.7,4.0,asst manager,NJ
Freehold,3.4,29301,29097,3.7,adjunct professor,3.8,7,Instructor,Microsoft,3.7,4.0,research assistant,NJ
Freehold,3.4,47020,29098,3.7,payroll analyst,3.8,7,Payroll Administrator,Microsoft,3.7,4.0,office manager,NJ
Freehold,3.4,7967,29099,3.7,,3.8,7,Web Developer,Microsoft,3.7,4.0,senior software engineer,NJ
Freehold,3.4,99413,29100,3.7,,3.8,7,Tax Consultant/Accountant,Microsoft,3.7,4.0,,NJ
Freehold,3.4,11716,29101,3.7,net developer,3.8,7,Sharepoint Developer,Microsoft,3.7,4.0,software developer,NJ
Freehold,3.4,186553,29102,3.7,,3.8,6,PFE,Microsoft,3.7,4.0,,NJ
Freehold,3.4,30498,29103,3.7,project manager,3.8,6,Solutions Consultant,Microsoft,3.7,4.0,sales engineer,NJ
Freehold,3.4,61011,29104,3.7,software engineer,3.8,6,Database Administrator,Microsoft,3.7,4.0,database developer,NJ
Freehold,3.4,507160,29105,3.7,,3.8,6,Entry Level Recruitment Consultant,Microsoft,3.7,4.0,,NJ
Englewood,3.4,15954,29106,3.7,executive assistant,3.8,61,Administrative Assistant,Microsoft,3.7,4.0,executive administrative assistant,NJ
Englewood,3.4,60210,29107,3.7,account manager,3.8,20,Customer Service Representative,Microsoft,3.7,4.0,supervisor,NJ
Englewood,3.4,56297,29108,3.7,,3.8,20,Receptionist,Microsoft,3.7,4.0,,NJ
Englewood,3.4,8558,29109,3.7,,3.8,18,.NET Developer,Microsoft,3.7,4.0,,NJ
Englewood,3.4,62610,29110,3.7,office manager,3.8,16,Bookkeeper,Microsoft,3.7,4.0,assistant manager,NJ
